id,state,county,city,value,zcta,lat,lon,pov,CMAQ,zcta_pop
48043.0101,Texas,Brewster,Not in a city,5.684375,79834,29.30265,-103.17781,0,4.682187064,200
48061.2004,Texas,Cameron,South Padre Island,13.296875,78521,26.069615,-97.1622,28.7,5.325921032,93818
48113.005,Texas,Dallas,Dallas,11.4877193,75201,32.774262,-96.797686,5.475,12.5124753,9409
48113.0069,Texas,Dallas,Dallas,10.80591017,75247,32.820061,-96.860117,25.6,12.66238418,468
48113.0087,Texas,Dallas,Dallas,9.472916667,75237,32.676451,-96.87206,27.7,12.5124753,17101
48135.0003,Texas,Ector,Odessa,9.272131148,79761,31.836575,-102.342037,16.6,8.426707125,30488
48139.0016,Texas,Ellis,Midlothian,12.8671875,76065,32.482083,-97.026899,3.8,11.59097043,28986
48141.0037,Texas,El Paso,El Paso,9.540677966,79902,31.768291,-106.50126,26,7.315802987,21236
48141.0044,Texas,El Paso,El Paso,11.85901639,79905,31.765685,-106.455227,59.9,7.315802987,26036
48141.0053,Texas,El Paso,El Paso,16.15178571,79902,31.758532,-106.501045,59.9,7.315802987,21236
48201.0024,Texas,Harris,Houston,11.77627119,77039,29.901036,-95.326137,23,12.97970643,27562
48201.0058,Texas,Harris,Baytown,10.77894737,77520,29.770698,-95.031232,20.1,13.93993867,36489
48201.1035,Texas,Harris,Houston,14.24758065,77029,29.733726,-95.257593,17.9,14.01842704,17814
48203.0002,Texas,Harrison,Not in a city,10.1852459,75661,32.668987,-94.167457,16.1,8.572363019,2807
48215.0043,Texas,Hidalgo,Mission,11.44461538,78501,26.22621,-98.291069,30.3,8.662227571,61219
48245.0021,Texas,Jefferson,Port Arthur,12.02857143,77619,29.922894,-93.909018,10.2,11.28502465,16147
48355.0032,Texas,Nueces,Corpus Christi,10.98426966,78408,27.804505,-97.431582,26.4,9.319250799,12061
48355.0034,Texas,Nueces,Corpus Christi,8.944642857,78407,27.811817,-97.465703,37.7,9.319250799,2955
48361.1001,Texas,Orange,West Orange,10.95853659,77630,30.085263,-93.761341,7.9,11.28502465,26796
48375.032,Texas,Potter,Amarillo,6.33442623,79106,35.201592,-101.909275,16.5,6.067030509,27967
48439.1002,Texas,Tarrant,Fort Worth,10.30529801,76106,32.805818,-97.356568,30.2,8.854078324,35389
48439.1006,Texas,Tarrant,Fort Worth,11.17580645,76102,32.759143,-97.342334,43.1,9.254838736,8111
48453.002,Texas,Travis,Leander,8.873333333,78613,30.483168,-97.872301,4.3,8.639606423,65099
48453.0021,Texas,Travis,Austin,10.45172414,78702,30.263208,-97.712883,27.2,8.639606423,21334
49003.0003,Utah,Box Elder,Brigham City,8.204132231,84302,41.492707,-112.018863,3,3.533592756,23703
49005.0004,Utah,Cache,Logan,9.704314721,84321,41.731111,-111.8375,14,3.533592756,44074
49011.0004,Utah,Davis,Bountiful,10.23613445,84014,40.902967,-111.884467,1.7,4.3312671,15268
49035.0003,Utah,Salt Lake,Cottonwood West,10.57205479,84117,40.646667,-111.849722,7.2,4.766253167,24305
49035.1001,Utah,Salt Lake,Magna,8.046666667,84044,40.708611,-112.094722,10.1,4.680963592,26524
49035.3006,Utah,Salt Lake,Salt Lake City,10.31049724,84105,40.736389,-111.872222,6.3,4.3312671,22140
49035.301,Utah,Salt Lake,Salt Lake City,10.9784264,84116,40.78422,-111.931,16.8,3.275534331,33297
49045.0003,Utah,Tooele,Tooele,6.513513514,84074,40.543309,-112.299618,6.7,3.473732886,44310
49049.0002,Utah,Utah,Provo,9.732047478,84604,40.253611,-111.663056,14.6,4.383626892,49145
49049.4001,Utah,Utah,Lindon,9.967073171,84042,40.341389,-111.713611,8.2,4.383626892,10094
49049.5008,Utah,Utah,Highland,7.896638655,84003,40.430278,-111.803889,4.7,4.766253167,42384
49049.501,Utah,Utah,Spanish Fork,8.225409836,84663,40.136336,-111.660502,4.7,4.383626892,29975
49057.0002,Utah,Weber,Ogden,9.860335196,84405,41.206321,-111.975524,6.2,4.16504901,31348
49057.1003,Utah,Weber,Harrisville,8.654310345,84414,41.303614,-111.987871,3.3,4.16504901,26507
50003.0004,Vermont,Bennington,Bennington,7.33,5257,42.88759,-73.24984,0,5.143594549,2718
50007.0007,Vermont,Chittenden,Underhill (Town of),5.607758621,5489,44.52839,-72.86884,2.9,5.117598709,3174
50007.0012,Vermont,Chittenden,Burlington,7.759574468,5401,44.480278,-73.214444,15.5,5.117598709,28185
50021.0002,Vermont,Rutland,Rutland,10.56017699,5701,43.608056,-72.982778,3.8,4.454097276,20802
51003.0001,Virginia,Albemarle,Not in a city,10.38888889,22901,38.07657,-78.50397,0,8.327331492,32532
51013.002,Virginia,Arlington,Arlington,12.02796209,22202,38.8577,-77.05922,1.8,10.37936426,22543
51036.0002,Virginia,Charles,Not in a city,10.51833333,23836,37.34438,-77.25925,10.6,9.46184914,11444
51041.0003,Virginia,Chesterfield,Bensley,11.30163934,23234,37.43467,-77.45118,12.7,8.145455401,42989
51059.003,Virginia,Fairfax,Groveton,11.13314121,22310,38.77335,-77.10468,7.9,10.98276685,29609
51059.1005,Virginia,Fairfax,Annandale,11.22916667,22041,38.83738,-77.16338,12.8,10.37936426,27989
51059.5001,Virginia,Fairfax,McLean,11.77844828,22101,38.9326,-77.19822,3.2,10.37936426,29887
51069.001,Virginia,Frederick,Not in a city,12.06333333,22624,39.28102,-78.08157,2.7,8.590233047,2565
51087.0014,Virginia,Henrico,East Highland Park,10.76,23223,37.55652,-77.40027,23.2,7.583241014,47677
51087.0015,Virginia,Henrico,Not in a city,10.45847458,23060,37.67132,-77.5664,3.2,7.583241014,33417
51107.1005,Virginia,Loudoun,Not in a city,11.53135593,20147,39.02473,-77.48925,1.7,9.187620127,54086
51139.0004,Virginia,Page,Not in a city,10.47118644,22835,38.66373,-78.50442,4.8,8.366547155,11634
51165.0003,Virginia,Rockingham,Not in a city,11.4981982,22802,38.47753,-78.81952,11.3,6.754194038,26293
51520.0006,Virginia,Bristol City,Bristol,10.58916667,24201,36.608,-82.1641,22.6,7.32580436,17116
51650.0004,Virginia,Hampton City,Hampton,11.5957265,23661,37.000983,-76.398633,8.2,8.068591502,14113
51680.0015,Virginia,Lynchburg City,Lynchburg,10.16722689,24502,37.332706,-79.215011,11.6,6.879194805,43426
51710.0024,Virginia,Norfolk City,Norfolk,13.66464088,23510,36.85555,-76.30135,4.125,8.935473088,7031
51770.0014,Virginia,Roanoke City,Roanoke,12.19256198,24015,37.256111,-79.985,6.4,6.401194778,15255
51770.0015,Virginia,Roanoke City,Roanoke,11.70142045,24012,37.297167,-79.955733,34.8,6.214850328,29015
51810.0008,Virginia,Virginia Beach City,Virginia Beach,11.92449568,23462,36.841883,-76.181233,6.6,8.935473088,61973
53011.0013,Washington,Clark,Vancouver,8.394158076,98662,45.648333,-122.586944,8.7,5.704889466,31644
53033.0057,Washington,King,Seattle,8.807586207,98134,47.55975,-122.338265,0,4.946870201,644
53033.008,Washington,King,Seattle,6.626190476,98144,47.568236,-122.308628,12.8,4.946870201,26881
53053.0029,Washington,Pierce,Tacoma,9.833057851,98408,47.1864,-122.4517,13.4,4.694814499,18830
53061.002,Washington,Snohomish,Darrington,7.347887324,98223,48.2469,-121.6031,4,4.461834897,40815
53061.1007,Washington,Snohomish,Marysville,8.401497006,98270,48.054315,-122.171529,8.6,5.965476537,45899
53063.0016,Washington,Spokane,Spokane,9.108450704,99202,47.660743,-117.358121,25.9,5.28488676,21580
53077.0009,Washington,Yakima,Yakima,9.816129032,98902,46.598056,-120.499167,16.3,2.772883112,46322
54003.0003,West Virginia,Berkeley,Martinsburg,14.15826087,25401,39.448006,-77.964125,18.9,8.657931674,14622
54009.0005,West Virginia,Brooke,Follansbee,14.77264957,26037,40.341023,-80.596635,7.5,7.462966171,6642
54009.0011,West Virginia,Brooke,Weirton,14.19733333,26062,40.394583,-80.612017,20,8.516830967,21801
54011.0006,West Virginia,Cabell,Huntington,14.27426471,25703,38.424133,-82.4259,40.9,9.265695142,6751
54029.1004,West Virginia,Hancock,Weirton,13.37310924,26062,40.421539,-80.580717,10.9,8.516830967,21801
54033.0003,West Virginia,Harrison,Clarksburg,12.58067227,26301,39.278117,-80.34225,18.2,6.351205092,30435
54039.001,West Virginia,Kanawha,Charleston,12.90683761,25301,38.3456,-81.628317,22.7,8.59669785,2771
54039.1005,West Virginia,Kanawha,South Charleston,14.2017094,25303,38.366183,-81.693717,7.2,8.59669785,7112
54049.0006,West Virginia,Marion,Fairmont,13.71637931,26559,39.481483,-80.134667,11.3,6.514601943,1269
54051.1002,West Virginia,Marshall,Moundsville,13.09196676,26041,39.915961,-80.733858,11.1,7.45861192,16183
54061.0003,West Virginia,Monongalia,Morgantown,12.60598291,26505,39.649367,-79.920867,14.6,7.061345081,38772
54069.001,West Virginia,Ohio,Wheeling,12.83719008,26003,40.114876,-80.700972,8,7.462966171,43002
54081.0002,West Virginia,Raleigh,Beckley,10.74513274,25801,37.807767,-81.197433,24,7.630051744,33590
54107.1002,West Virginia,Wood,Vienna,13.85663717,26105,39.323533,-81.552367,5.2,9.49635191,12333
55003.001,Wisconsin,Ashland,Not in a city,6.38220339,54861,46.602,-90.656,57.7,3.420062617,150
55009.0005,Wisconsin,Brown,Green Bay,11.75188172,54302,44.50729,-87.99344,18.4,6.938969967,30611
55025.0047,Wisconsin,Dane,Madison,12.39633028,53705,43.0733,-89.4358,5.675,8.001186465,23494
55027.0007,Wisconsin,Dodge,Not in a city,10.59915254,53035,43.435,-88.527778,4.1,8.141201831,2406
55041.0007,Wisconsin,Forest,Not in a city,6.956779661,54520,45.563,-88.8088,18.9,3.411246655,4141
55043.0009,Wisconsin,Grant,Potosi,12.72672414,53820,42.693,-90.698,5.7,7.107276292,2532
55059.0019,Wisconsin,Kenosha,Pleasant Prairie,11.81803279,60096,42.504722,-87.8093,2.5,9.968853842,6897
55063.0012,Wisconsin,La Crosse,La Crosse,11.83553719,54601,43.7775,-91.2269,12,7.227093709,49282
55071.0007,Wisconsin,Manitowoc,Not in a city,10.47241379,54241,44.138619,-87.6161,5.1,7.465391189,14884
55079.001,Wisconsin,Milwaukee,Milwaukee,12.78278689,53204,43.016667,-87.933333,39.3,8.759594224,42355
55079.0026,Wisconsin,Milwaukee,Milwaukee,12.69403974,53212,43.060975,-87.913504,34.6,8.759594224,30416
55079.0043,Wisconsin,Milwaukee,Milwaukee,12.69495798,53204,43.02641,-87.91111,0,8.759594224,42355
55079.0059,Wisconsin,Milwaukee,Milwaukee,13.31833333,53221,42.955,-87.934167,10.8,8.759594224,37701
55079.0099,Wisconsin,Milwaukee,Milwaukee,13.05833333,53203,43.039871,-87.920794,0,8.759594224,938
55087.0009,Wisconsin,Outagamie,Appleton,11.35948276,54913,44.30738,-88.395178,1.3,7.307604388,17629
55089.0009,Wisconsin,Ozaukee,Not in a city,11.2725,53004,43.49806,-87.81,2.8,7.576284601,3330
55109.1002,Wisconsin,St. Croix,Not in a city,10.75867769,54025,45.124437,-92.662696,9.2,7.708044767,6864
55111.0007,Wisconsin,Sauk,Not in a city,10.45592105,53913,43.4351,-89.6797,6.3,7.007509134,19881
55119.8001,Wisconsin,Taylor,Not in a city,10.16280992,54451,45.2066,-90.5972,7.9,4.798557263,11755
55125.0001,Wisconsin,Vilas,Not in a city,6.766037736,54512,46.052,-89.653,10.3,3.076156675,833
55133.0027,Wisconsin,Waukesha,Waukesha,13.5464,53186,43.020075,-88.21507,8.2,8.759594224,33592
56005.0891,Wyoming,Campbell,Not in a city,5.254676259,82718,43.6483,-105.2133,3.4,6.534819421,23003
56005.0892,Wyoming,Campbell,Not in a city,5.845299145,82718,44.097074,-105.343164,0,3.189812369,23003
56005.0899,Wyoming,Campbell,Not in a city,5.031884058,82716,44.465968,-105.551745,5.9,3.192580554,18747
56009.0819,Wyoming,Converse,Not in a city,3.496330275,82633,43.426621,-105.386453,3.4,3.079594714,9592
56013.1003,Wyoming,Fremont,Lander,7.870588235,82510,42.841049,-108.736277,5.1,2.55588314,423
56021.0001,Wyoming,Laramie,Cheyenne,4.5,82001,41.139976,-104.817801,5.1,3.494107645,35484
56029.0001,Wyoming,Park,Cody,7.052307692,82414,44.532426,-109.072975,0,1.817099423,15011
56033.0002,Wyoming,Sheridan,Sheridan,7.823497268,82801,44.815142,-106.955933,5.3,2.17770706,24558
56033.0003,Wyoming,Sheridan,Sheridan,5.321666667,82801,44.805494,-106.976243,5.3,2.17770706,24558
56035.0705,Wyoming,Sublette,Pinedale,6.173493976,82941,42.870531,-109.860957,1.6,2.377327542,5028
56037.0007,Wyoming,Sweetwater,Rock Springs,6.714285714,82901,41.591613,-109.220722,34.9,3.892566749,27971
56039.1006,Wyoming,Teton,Jackson,5.149152542,83001,43.47808,-110.76118,0,2.447283347,15851
